latitude,longitude,L1,L2,L3,L4,L5,L6,L7,LC_code
10.332371999999999,-0.108221617621049,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
8.242006999999999,0.539513727733077,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.700383000000000,-1.740760880062800,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.658357000000001,-2.730859364601917,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.397057999999999,-0.303840353536884,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.117609000000000,-0.963660121546165,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.732730000000000,-1.509907037783952,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
11.141315000000001,-0.227576154918660,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
11.135555999999999,-0.167209374397786,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
11.008075000000000,-2.294223661663213,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
11.007546000000000,-2.143981555352463,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.963775000000000,-1.335249788063014,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.958130000000001,-2.784722803477043,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.945860000000000,-0.181752724671741,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.945003000000000,-0.084562573917659,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.938332000000001,-0.362726366584477,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.911291000000000,-0.341588635514291,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.882994999999999,-0.207080130698107,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.878406000000000,-0.751378312769088,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.876305000000000,-2.099404488359274,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.863982999999999,-2.080236501085432,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.853194999999999,-2.123161307968175,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.846049000000001,-1.250379040784429,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.822075999999999,-0.998969279297678,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.817607000000001,-1.215859006107919,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.816843000000000,-1.887578111351096,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.784795000000001,-0.182587992602736,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.782385000000000,-2.831850925349765,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.772498000000001,-1.854112334140338,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.762352000000000,-0.181923935368655,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.763294000000000,-2.112270461548543,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.762454999999999,-1.854097716812231,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.718384000000000,-1.152415857408571,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.700290000000001,-2.796265636999725,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.690538000000000,-0.223654048816570,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.604361000000001,-1.897530006832735,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.598417000000000,-2.520680191266994,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.583761000000001,-1.330698221429130,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.583202000000000,-2.878195421455301,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.543217000000000,-0.121425859285513,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.522603000000000,-0.024726479852760,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.525531000000001,-2.714445916522645,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.497748000000000,-0.679691690489045,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.497123000000000,-2.731586920317897,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.475510000000000,-2.691510544854477,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.466490000000000,-0.669315638496689,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.463620000000001,-0.245969741631002,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.458645000000001,-0.066174727676275,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.457694999999999,-0.488505803377600,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.449843000000000,-2.766035961503830,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.436821999999999,0.128718960909829,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.431810000000000,-0.999638673196963,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.429264999999999,-0.596026489090257,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.424540000000000,-0.480557615912357,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.423484999999999,-0.753251181585861,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.407527000000000,-0.547840084037011,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.384268000000000,0.035505867708726,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.389505000000000,-2.437290571351704,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.382438000000000,-0.911283050070539,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.369291000000000,-0.455762200900326,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.369664000000000,-0.408740252168304,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.368586000000001,-0.104872857716406,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.362803000000000,-0.244972191696189,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.359543000000000,-0.872739844992422,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.351106000000000,0.183197957967889,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.335222999999999,-0.629904698531100,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.295455000000000,-0.714922384032888,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.270956999999999,0.043219298757288,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.271663000000000,-0.580118654467841,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.268499000000000,-0.188100171507256,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.237503999999999,-0.261624552716008,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.231927000000001,-0.120669715324182,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.217173000000001,-2.301123785407400,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.203640999999999,-0.006797021449285,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.193338000000001,-0.572966575292308,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.192826000000000,-0.320757279045651,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.183593999999999,-0.913773833944491,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.180959000000000,-0.535288818356956,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.144429000000001,0.042023271283068,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.133241999999999,0.270361976581993,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.122555999999999,-0.065551349065543,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.109196000000001,-1.408368832730436,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.123466000000001,-0.214613237084014,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.111990000000000,-2.482671532294211,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.099011000000001,-0.452610607418002,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.069093000000001,-0.112407362386919,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.053083000000001,-0.357753501468245,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.046979000000000,0.033819643435210,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.035012999999999,-0.358530318486479,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.027597999999999,-0.017631160061469,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.018667000000001,-0.353542185963697,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.014974000000000,-0.121706234056014,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.010805000000000,0.324749863211247,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
10.017944999999999,-2.439885906086308,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.998100000000001,-0.258186772090647,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.986030000000000,-0.372536510107414,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.981894000000000,-2.529947232501429,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.981873000000000,-2.145900535015390,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.977883000000000,-1.296559887477952,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.958252999999999,-0.832694452084943,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.948073000000001,-0.176070204307530,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.924500999999999,-1.276398040286617,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.875168000000000,-0.748473226876627,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.863989999999999,0.095456004331675,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.866863000000000,-2.574755100852894,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.830893000000000,-0.887488377751440,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.821740000000000,-0.864726449492113,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.745334000000000,-1.064249053858849,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.732758000000000,-1.175132463103061,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
9.725331000000001,-0.054974349719210,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
